mac;ssid;gps_lat;gps_lon;room
4C:71:0D:0D:95:ED;Visiteurs Kepler;48.94207223593400;2.3058447241608200;PLACE 20
4C:71:0D:0D:95:EC;WIFI Kepler2;48.94207223593400;2.3058447241608200;PLACE 21
10:B3:D5:C2:AF:C2;Visiteurs Kepler;48.94207223593400;2.3058447241608200;PLACE 22
10:B3:D5:C2:AF:C3;WIFI Kepler2;48.94207223593400;2.3058447241608200;PLACE 23
BC:30:7E:BC:83:32;;48.94207223593400;2.3058447241608200;PLACE 24
10:B3:D5:B6:E8:4D;Visiteurs Kepler;48.94207223593400;2.3058447241608200;PLACE 25
10:B3:D5:B6:E8:4C;WIFI Kepler2;48.94207223593400;2.3058447241608200;PLACE 26
36:23:87:CC:E3:92;DIRECT-QX-BRAVIA;48.94207223593400;2.3058447241608200;PLACE 27
4C:71:0D:0E:DA:2D;Visiteurs Kepler;48.94207223593400;2.3058447241608200;PLACE 28
4C:71:0D:0E:DA:2C;WIFI Kepler2;48.94207223593400;2.3058447241608200;PLACE 29
10:B3:D5:C2:B0:8C;WIFI Kepler2;48.94207223593400;2.3058447241608200;PLACE 30
4C:71:0D:0E:DA:22;Visiteurs Kepler;48.94207223593400;2.3058447241608200;PLACE 31
10:B3:D5:C2:B0:8D;Visiteurs Kepler;48.94207223593400;2.3058447241608200;PLACE 32
4C:71:0D:0E:DA:23;WIFI Kepler2;48.94207223593400;2.3058447241608200;PLACE 33
10:B3:D5:DC:ED:22;Visiteurs Kepler;48.94207223593400;2.3058447241608200;PLACE 34
10:B3:D5:B6:E8:42;Visiteurs Kepler;48.94207223593400;2.3058447241608200;PLACE 35
10:B3:D5:C2:AF:CD;Visiteurs Kepler;48.94207223593400;2.3058447241608200;PLACE 36
10:B3:D5:C2:AF:CC;WIFI Kepler2;48.94207223593400;2.3058447241608200;PLACE 37
10:B3:D5:C2:B0:82;Visiteurs Kepler;48.94207223593400;2.3058447241608200;PLACE 38
10:B3:D5:C2:B0:83;WIFI Kepler2;48.94207223593400;2.3058447241608200;PLACE 39
10:B3:D5:DC:ED:2C;WIFI Kepler2;48.94207223593400;2.3058447241608200;PLACE 40
10:B3:D5:DC:ED:2D;Visiteurs Kepler;48.94207223593400;2.3058447241608200;PLACE 41
4C:71:0D:0D:95:E3;WIFI Kepler2;48.94207223593400;2.3058447241608200;PLACE 42
4C:71:0D:0D:95:E2;Visiteurs Kepler;48.94207223593400;2.3058447241608200;PLACE 43
4C:71:0D:0F:A5:A2;Visiteurs Kepler;48.94211273102550;2.305812507942360;PLACE 44
10:B3:D5:C2:AF:C2;Visiteurs Kepler;48.94211273102550;2.305812507942360;PLACE 45
10:B3:D5:B6:E8:43;WIFI Kepler2;48.94211273102550;2.305812507942360;PLACE 46
4C:71:0D:0F:A5:A3;WIFI Kepler2;48.94194954777140;2.30581524545128;PLACE 47
10:B3:D5:C2:AF:C3;WIFI Kepler2;48.94194954777140;2.30581524545128;PLACE 48
10:B3:D5:DC:ED:23;WIFI Kepler2;48.94194954777140;2.30581524545128;PLACE 49
4C:71:0D:0D:95:E3;WIFI Kepler2;48.94194954777140;2.30581524545128;PLACE 50
4C:71:0D:0D:95:E2;Visiteurs Kepler;48.94194954777140;2.30581524545128;PLACE 51
78:8C:B5:B8:11:FB;Router-HGH;48.97733063419430;2.2691800960838200;PLACE 52
F4:05:95:1A:2C:30;;48.97733063419430;2.2691800960838200;PLACE 53
F4:05:95:1A:2C:34;Bbox-HARIAN;48.97733063419430;2.2691800960838200;PLACE 54
CC:2D:1B:65:96:0E;SFR_9608;48.97733063419430;2.2691800960838200;PLACE 55
F0:4D:D4:1E:E5:59;Bbox-9377257C;48.97733063419430;2.2691800960838200;PLACE 56
8A:4D:D4:1E:E5:5A;;48.97733063419430;2.2691800960838200;PLACE 57
CC:2D:1B:65:96:0E;SFR_9608;48.97733063419430;2.2691800960838200;PLACE 58
78:8C:B5:B8:11:FB;Router-HGH;48.978813848268100;2.2786798943907800;PLACE 59
F4:05:95:1A:2C:34;Bbox-HARIAN;48.978813848268100;2.2786798943907800;PLACE 60
CC:2D:1B:65:96:0E;SFR_9608;48.978813848268100;2.2786798943907800;PLACE 61
F0:4D:D4:1E:E5:59;Bbox-9377257C;48.978813848268100;2.2786798943907800;PLACE 62
8A:4D:D4:1E:E5:5A;;48.978813848268100;2.2786798943907800;PLACE 63
AC:3B:77:73:3F:70;;48.978813848268100;2.2786798943907800;PLACE 64
F4:05:95:1A:2C:34;Bbox-HARIAN;48.97821092250370;2.2766771101879300;PLACE 65
F0:4D:D4:1E:E5:59;Bbox-9377257C;48.97821092250370;2.2766771101879300;PLACE 66
8A:4D:D4:1E:E5:5A;;48.97821092250370;2.2766771101879300;PLACE 67
04:C4:61:17:94:F5;MB Hotspot 08803;48.939749691738200;2.3042779091383600;PLACE 68
EA:48:B8:81:12:23;;48.939749691738200;2.3042779091383600;PLACE 69
1C:B9:C4:EE:38:08;;48.939749691738200;2.3042779091383600;PLACE 70
1C:B9:C4:EE:38:09;;48.939749691738200;2.3042779091383600;PLACE 71
CC:2D:21:35:B0:F1;UBI-Secure;48.939749691738200;2.3042779091383600;PLACE 72
1C:B9:C4:2E:38:08;;48.939749691738200;2.3042779091383600;PLACE 73
1C:B9:C4:2E:38:09;;48.939749691738200;2.3042779091383600;PLACE 74
1C:B9:C4:6E:38:09;;48.939749691738200;2.3042779091383600;PLACE 75
1C:B9:C4:6E:38:08;;48.939749691738200;2.3042779091383600;PLACE 76
1C:B9:C4:6E:38:0A;McDonald's France;48.939749691738200;2.3042779091383600;PLACE 77
E8:48:B8:81:12:24;NEO_GENNEVILLIERS VOIE;48.939749691738200;2.3042779091383600;PLACE 78
E8:48:B8:81:12:23;NEO_GENNEVILLIERS VOIE;48.939749691738200;2.3042779091383600;PLACE 79
EA:48:B8:A1:12:24;;48.939749691738200;2.3042779091383600;PLACE 80
1C:B9:C4:2E:38:0A;McD-Community;48.939749691738200;2.3042779091383600;PLACE 81
D4:20:B0:14:1D:24;HOTSPOT_LeroyMerlin;48.939749691738200;2.3042779091383600;PLACE 82
D4:20:B0:14:1D:22;GROUPEADEO;48.939749691738200;2.3042779091383600;PLACE 83
D4:20:B0:14:1D:23;BYOD-ADEO;48.939749691738200;2.3042779091383600;PLACE 84
D4:20:B0:14:1D:21;lightweight_PC;48.939749691738200;2.3042779091383600;PLACE 85
D4:DC:09:BD:71:A3;BYOD-ADEO;48.939749691738200;2.3042779091383600;PLACE 86
D4:DC:09:BD:71:A4;HOTSPOT_LeroyMerlin;48.939749691738200;2.3042779091383600;PLACE 87
D4:DC:09:BD:71:A1;lightweight_PC;48.939749691738200;2.3042779091383600;PLACE 88
D4:DC:09:BD:71:A2;GROUPEADEO;48.939749691738200;2.3042779091383600;PLACE 89
5E:AC:91:66:80:2E;Galaxy Note10+f849;48.939749691738200;2.3042779091383600;PLACE 90
D4:20:B0:14:1D:15;HOTSPOT_LeroyMerlin;48.939749691738200;2.3042779091383600;PLACE 91
D4:20:B0:14:1D:13;LMIOT;48.939749691738200;2.3042779091383600;PLACE 92
D4:20:B0:14:1D:14;BYOD-ADEO;48.939749691738200;2.3042779091383600;PLACE 93
30:DF:17:06:8C:B0;AndroidAuto_8cb0;48.939749691738200;2.3042779091383600;PLACE 94
D4:20:B0:14:1D:11;lightweight_PC;48.939749691738200;2.3042779091383600;PLACE 95
D4:20:B0:14:1D:12;GROUPEADEO;48.939749691738200;2.3042779091383600;PLACE 96
50:0F:F5:3D:A3:49;UBI-Secure;48.93967588432730;2.3043280169933500;PLACE 97
D4:20:B0:14:1D:15;HOTSPOT_LeroyMerlin;48.93967588432730;2.3043280169933500;PLACE 98
D4:20:B0:14:1D:13;LMIOT;48.93967588432730;2.3043280169933500;PLACE 99
D4:DC:09:BD:71:95;HOTSPOT_LeroyMerlin;48.93967588432730;2.3043280169933500;PLACE 100
D4:20:B0:14:1D:14;BYOD-ADEO;48.93967588432730;2.3043280169933500;PLACE 101
D4:DC:09:BD:71:93;LMIOT;48.93967588432730;2.3043280169933500;PLACE 102
D4:DC:09:BD:71:94;BYOD-ADEO;48.93967588432730;2.3043280169933500;PLACE 103
D4:DC:09:BD:71:91;lightweight_PC;48.93967588432730;2.3043280169933500;PLACE 104
D4:DC:09:BD:71:92;GROUPEADEO;48.93967588432730;2.3043280169933500;PLACE 105
94:F6:65:DB:39:B8;;48.93857898045310;2.305037453790540;PLACE 106
94:F6:65:DB:39:B9;McDonald's France;48.93857898045310;2.305037453790540;PLACE 107
B2:E5:37:62:07:A6;iPhone de Charaf;48.93857898045310;2.305037453790540;PLACE 108
94:F6:65:1B:39:BC;;48.93857898045310;2.305037453790540;PLACE 109
94:F6:65:1B:39:BD;;48.93857898045310;2.305037453790540;PLACE 110
94:F6:65:1B:39:BE;;48.93857898045310;2.305037453790540;PLACE 111
94:F6:65:1B:39:BA;;48.93857898045310;2.305037453790540;PLACE 112
94:F6:65:5B:39:B8;McD-Community;48.93857898045310;2.305037453790540;PLACE 113
94:F6:65:9B:39:B9;;48.93857898045310;2.305037453790540;PLACE 114
94:F6:65:9B:39:B8;;48.93857898045310;2.305037453790540;PLACE 115
94:F6:65:5B:39:B9;;48.93857898045310;2.305037453790540;PLACE 116
38:FF:36:84:0C:D8;;48.93857898045310;2.305037453790540;PLACE 117
94:F6:65:1B:39:B8;;48.93857898045310;2.305037453790540;PLACE 118
94:F6:65:1B:39:B9;;48.93857898045310;2.305037453790540;PLACE 119
38:FF:36:44:0C:D8;McD-Community;48.93857898045310;2.305037453790540;PLACE 120
94:F6:65:9B:39:BC;;48.93857898045310;2.305037453790540;PLACE 121
94:F6:65:9B:39:BD;;48.93857898045310;2.305037453790540;PLACE 122
94:F6:65:5B:39:BA;;48.93857898045310;2.305037453790540;PLACE 123
38:FF:36:44:0C:D9;;48.93857898045310;2.305037453790540;PLACE 124
94:F6:65:5B:39:BD;;48.93857898045310;2.305037453790540;PLACE 125
38:FF:36:84:0C:D9;;48.93857898045310;2.305037453790540;PLACE 126
94:F6:65:5B:39:BC;McD-Community;48.93857898045310;2.305037453790540;PLACE 127
94:F6:65:5B:39:BE;;48.93857898045310;2.305037453790540;PLACE 128
38:FF:36:04:0C:D9;;48.93857898045310;2.305037453790540;PLACE 129
38:FF:36:04:0C:D8;;48.93857898045310;2.305037453790540;PLACE 130
38:FF:36:C4:0C:DD;McDonald's France;48.93857898045310;2.305037453790540;PLACE 131
B8:27:EB:B6:E5:D4;MPRaspAP;48.93857898045310;2.305037453790540;PLACE 132
94:F6:65:DB:39:BC;;48.93857898045310;2.305037453790540;PLACE 133
94:F6:65:DB:39:BD;McDonald's France;48.93857898045310;2.305037453790540;PLACE 134
38:FF:36:C4:0C:D8;;48.93857898045310;2.305037453790540;PLACE 135
38:FF:36:C4:0C:D9;McDonald's France;48.93857898045310;2.305037453790540;PLACE 136
38:FF:36:44:0C:DC;McD-Community;48.93857898045310;2.305037453790540;PLACE 137
38:FF:36:04:0C:DA;;48.93857898045310;2.305037453790540;PLACE 138
38:FF:36:44:0C:DA;;48.93857898045310;2.305037453790540;PLACE 139
38:FF:36:C4:0C:DC;;48.93851390422550;2.3049706267389100;PLACE 140
B8:27:EB:B6:E5:D4;MPRaspAP;48.93851390422550;2.3049706267389100;PLACE 141
38:FF:36:44:0C:DE;;48.93851390422550;2.3049706267389100;PLACE 142
38:FF:36:84:0C:DC;;48.93851390422550;2.3049706267389100;PLACE 143
38:FF:36:84:0C:DD;;48.93851390422550;2.3049706267389100;PLACE 144
38:FF:36:04:0C:DE;;48.93851390422550;2.3049706267389100;PLACE 145
38:FF:36:04:0C:DC;;48.93851390422550;2.3049706267389100;PLACE 146
38:FF:36:44:0C:DD;;48.93851390422550;2.3049706267389100;PLACE 147
38:FF:36:04:0C:DD;;48.93851390422550;2.3049706267389100;PLACE 148
34:27:92:F7:0E:58;McDoGennevilliers;48.93830775466360;2.3047445749318300;PLACE 149
B2:E5:37:62:07:A6;iPhone de Charaf;48.93830775466360;2.3047445749318300;PLACE 150
1C:B9:C4:AE:38:08;;48.94002071510510;2.304254020790490;PLACE 151
1C:B9:C4:AE:38:09;;48.94002071510510;2.304254020790490;PLACE 152
CC:2D:21:35:B0:F9;UBI-Secure;48.94002071510510;2.304254020790490;PLACE 153
68:A3:78:D5:E0:60;OUAICHA_ABDEL3791;48.94002071510510;2.304254020790490;PLACE 154
AC:15:A2:49:FF:C0;Voie Gennevilliers 2;48.94002071510510;2.304254020790490;PLACE 155
04:C4:61:17:94:F5;MB Hotspot 08803;48.939983059959500;2.3042607493170700;PLACE 156
16:ED:9D:94:06:96;Galaxy A127B18;48.93994540481400;2.3042674778436600;PLACE 157
68:A3:78:D5:E0:61;FreeWifi_secure;48.93994540481400;2.3042674778436600;PLACE 158
1C:B9:C4:AE:38:08;;48.93990774966840;2.304274206370240;PLACE 159
CC:2D:21:35:B0:F9;UBI-Secure;48.93990774966840;2.304274206370240;PLACE 160
1C:B9:C4:2E:38:08;;48.93990774966840;2.304274206370240;PLACE 161
16:ED:9D:94:06:96;Galaxy A127B18;48.93990774966840;2.304274206370240;PLACE 162
D4:20:B0:14:1D:24;HOTSPOT_LeroyMerlin;48.93990774966840;2.304274206370240;PLACE 163
D4:20:B0:14:1D:22;GROUPEADEO;48.93990774966840;2.304274206370240;PLACE 164
D4:20:B0:14:1D:23;BYOD-ADEO;48.93990774966840;2.304274206370240;PLACE 165
D4:20:B0:14:1D:21;lightweight_PC;48.93990774966840;2.304274206370240;PLACE 166
54:13:10:AD:36:2C;Bytel-E-Ubisolutio-53481-5GHz;48.93990774966840;2.304274206370240;PLACE 167
1C:B9:C4:EE:38:0C;;48.93983243937720;2.3042876634234100;PLACE 168
1C:B9:C4:EE:38:0D;;48.93983243937720;2.3042876634234100;PLACE 169
04:C4:61:17:94:F5;MB Hotspot 08803;48.93983243937720;2.3042876634234100;PLACE 170
1C:B9:C4:6E:38:0C;;48.93983243937720;2.3042876634234100;PLACE 171
1C:B9:C4:6E:38:0E;McDonald's France;48.93983243937720;2.3042876634234100;PLACE 172
1C:B9:C4:2E:38:0E;McD-Community;48.93983243937720;2.3042876634234100;PLACE 173
B0:7F:B9:62:DD:E0;ALSEA;48.93983243937720;2.3042876634234100;PLACE 174
1C:B9:C4:AE:38:0C;;48.93983243937720;2.3042876634234100;PLACE 175
1C:B9:C4:AE:38:0D;;48.93983243937720;2.3042876634234100;PLACE 176
1C:B9:C4:AE:38:08;;48.939794784231700;2.3042943919500000;PLACE 177
1C:B9:C4:AE:38:09;;48.939794784231700;2.3042943919500000;PLACE 178
CC:2D:21:35:B0:F1;UBI-Secure;48.939794784231700;2.3042943919500000;PLACE 179
CC:2D:21:35:B0:F4;;48.939794784231700;2.3042943919500000;PLACE 180
CC:2D:21:35:B0:F9;UBI-Secure;48.939794784231700;2.3042943919500000;PLACE 181
1E:E1:92:C1:D3:2E;DIRECT-MBUX 24241;48.939794784231700;2.3042943919500000;PLACE 182
1C:B9:C4:2E:38:08;;48.939794784231700;2.3042943919500000;PLACE 183
1C:B9:C4:6E:38:0D;;48.939794784231700;2.3042943919500000;PLACE 184
1C:B9:C4:2E:38:0C;;48.939794784231700;2.3042943919500000;PLACE 185
1C:B9:C4:2E:38:0D;;48.939794784231700;2.3042943919500000;PLACE 186
54:13:10:AD:36:24;Bytel-E-Ubisolutio-53481-2.4GHz;48.939794784231700;2.3042943919500000;PLACE 187
50:0F:F5:3D:A3:51;UBI-Secure;48.939757129086100;2.3043011204765800;PLACE 188
94:B5:55:52:47:F1;;48.939757129086100;2.3043011204765800;PLACE 189
1C:B9:C4:EE:38:0C;;48.93971947394050;2.304307849003170;PLACE 190
1C:B9:C4:EE:38:0D;;48.93971947394050;2.304307849003170;PLACE 191
F2:18:E4:36:55:53;HUAWEI P smart S;48.93971947394050;2.304307849003170;PLACE 192
1C:B9:C4:6E:38:0C;;48.93971947394050;2.304307849003170;PLACE 193
1C:B9:C4:6E:38:0E;McDonald's France;48.93971947394050;2.304307849003170;PLACE 194
1C:B9:C4:2E:38:0E;McD-Community;48.93971947394050;2.304307849003170;PLACE 195
C8:54:4B:FE:F8:CF;GIDEF_GRANDESALLE;48.93971947394050;2.304307849003170;PLACE 196
66:05:E4:36:0C:E2;Uconnect-39633565;48.93971947394050;2.304307849003170;PLACE 197
1C:B9:C4:AE:38:0C;;48.93971947394050;2.304307849003170;PLACE 198
1C:B9:C4:AE:38:0D;;48.93971947394050;2.304307849003170;PLACE 199
1E:E1:92:C1:D3:AF;DIRECT-MBUX 24241;48.93971947394050;2.304307849003170;PLACE 200
CE:F9:57:09:78:4D;Audi_MMI_7231_5GHz;48.93964416364940;2.3043213060563400;PLACE 201
50:0F:F5:3D:A3:51;UBI-Secure;48.93964416364940;2.3043213060563400;PLACE 202
1C:B9:C4:6E:38:0A;McDonald's France;48.93964416364940;2.3043213060563400;PLACE 203
1C:B9:C4:6E:38:0D;;48.93964416364940;2.3043213060563400;PLACE 204
1C:B9:C4:2E:38:0A;McD-Community;48.93964416364940;2.3043213060563400;PLACE 205
1C:B9:C4:2E:38:0C;;48.93964416364940;2.3043213060563400;PLACE 206
1C:B9:C4:2E:38:0D;;48.93964416364940;2.3043213060563400;PLACE 207
38:FF:36:C4:0C:DD;McDonald's France;48.93964416364940;2.3043213060563400;PLACE 208
02:08:22:D4:99:FC;AndroidAp_8361;48.93964416364940;2.3043213060563400;PLACE 209
38:FF:36:C4:0C:DC;;48.93964416364940;2.3043213060563400;PLACE 210
38:FF:36:44:0C:DE;;48.93964416364940;2.3043213060563400;PLACE 211
CE:F9:57:69:78:4D;Audi_MMI_7231;48.93964416364940;2.3043213060563400;PLACE 212
38:FF:36:84:0C:DC;;48.93964416364940;2.3043213060563400;PLACE 213
38:FF:36:84:0C:DD;;48.93964416364940;2.3043213060563400;PLACE 214
38:FF:36:04:0C:DE;;48.93964416364940;2.3043213060563400;PLACE 215
38:FF:36:04:0C:DC;;48.93964416364940;2.3043213060563400;PLACE 216
38:FF:36:44:0C:DD;;48.93964416364940;2.3043213060563400;PLACE 217
38:FF:36:44:0C:DC;McD-Community;48.93964416364940;2.3043213060563400;PLACE 218
38:FF:36:04:0C:DD;;48.93964416364940;2.3043213060563400;PLACE 219
1C:B9:C4:AE:38:08;;48.93957638438730;2.304333417404190;PLACE 220
1C:B9:C4:AE:38:09;;48.93957638438730;2.304333417404190;PLACE 221
1C:B9:C4:EE:38:0C;;48.93957638438730;2.304333417404190;PLACE 222
1C:B9:C4:EE:38:0D;;48.93957638438730;2.304333417404190;PLACE 223
1C:B9:C4:EE:38:08;;48.93957638438730;2.304333417404190;PLACE 224
CC:2D:21:35:B0:F1;UBI-Secure;48.93957638438730;2.304333417404190;PLACE 225
1C:B9:C4:2E:38:08;;48.93957638438730;2.304333417404190;PLACE 226
1C:B9:C4:2E:38:09;;48.93957638438730;2.304333417404190;PLACE 227
1C:B9:C4:6E:38:09;;48.93957638438730;2.304333417404190;PLACE 228
1C:B9:C4:6E:38:08;;48.93957638438730;2.304333417404190;PLACE 229
1C:B9:C4:6E:38:0C;;48.93957638438730;2.304333417404190;PLACE 230
1C:B9:C4:6E:38:0E;McDonald's France;48.93957638438730;2.304333417404190;PLACE 231
1C:B9:C4:2E:38:0E;McD-Community;48.93957638438730;2.304333417404190;PLACE 232
02:08:22:D4:99:FC;AndroidAp_8361;48.93957638438730;2.304333417404190;PLACE 233
1C:B9:C4:AE:38:0C;;48.93957638438730;2.304333417404190;PLACE 234
1C:B9:C4:AE:38:0D;;48.93957638438730;2.304333417404190;PLACE 235
AE:C3:58:45:72:D2;System_NameQt519;48.93957638438730;2.304333417404190;PLACE 236
CE:F9:57:09:78:4D;Audi_MMI_7231_5GHz;48.93953872924180;2.304340145930780;PLACE 237
CC:2D:21:35:B0:F9;UBI-Secure;48.93953872924180;2.304340145930780;PLACE 238
1C:B9:C4:6E:38:0D;;48.93953872924180;2.304340145930780;PLACE 239
1C:B9:C4:2E:38:0C;;48.93953872924180;2.304340145930780;PLACE 240
08:26:AE:AA:2C:A4;HotspotpQvr;48.93953872924180;2.304340145930780;PLACE 241
1C:B9:C4:2E:38:0D;;48.93953872924180;2.304340145930780;PLACE 242
34:27:92:E8:9F:9D;FreeWifi_secure;48.93953872924180;2.304340145930780;PLACE 243
B0:7F:B9:62:DD:E0;ALSEA;48.93953872924180;2.304340145930780;PLACE 244
1C:B9:C4:AE:38:08;;48.93950860512530;2.3043455287520500;PLACE 245
1C:B9:C4:AE:38:09;;48.93950860512530;2.3043455287520500;PLACE 246
1C:B9:C4:EE:38:09;;48.93950860512530;2.3043455287520500;PLACE 247
CC:2D:21:35:B0:F1;UBI-Secure;48.93950860512530;2.3043455287520500;PLACE 248
1C:B9:C4:2E:38:08;;48.93950860512530;2.3043455287520500;PLACE 249
1C:B9:C4:6E:38:0A;McDonald's France;48.93950860512530;2.3043455287520500;PLACE 250
1C:B9:C4:2E:38:0A;McD-Community;48.93950860512530;2.3043455287520500;PLACE 251
34:27:92:E8:9F:9C;McDoGennevilliers;48.93950860512530;2.3043455287520500;PLACE 252
C8:54:4B:FE:F8:CF;GIDEF_GRANDESALLE;48.93950860512530;2.3043455287520500;PLACE 253
1C:B9:C4:AE:38:0D;;48.93950860512530;2.3043455287520500;PLACE 254
1C:B9:C4:AE:38:08;;48.93837895075810;2.3045473845496000;PLACE 255
1C:B9:C4:AE:38:09;;48.93837895075810;2.3045473845496000;PLACE 256
1C:B9:C4:EE:38:08;;48.93837895075810;2.3045473845496000;PLACE 257
1C:B9:C4:EE:38:09;;48.93837895075810;2.3045473845496000;PLACE 258
1C:B9:C4:2E:38:08;;48.93837895075810;2.3045473845496000;PLACE 259
1C:B9:C4:2E:38:09;;48.93837895075810;2.3045473845496000;PLACE 260
1C:B9:C4:6E:38:09;;48.93837895075810;2.3045473845496000;PLACE 261
1C:B9:C4:6E:38:08;;48.93837895075810;2.3045473845496000;PLACE 262
1C:B9:C4:6E:38:0A;McDonald's France;48.93837895075810;2.3045473845496000;PLACE 263
38:FF:36:84:0C:D8;;48.93837895075810;2.3045473845496000;PLACE 264
1C:B9:C4:2E:38:0A;McD-Community;48.93837895075810;2.3045473845496000;PLACE 265
38:FF:36:44:0C:D8;McD-Community;48.93837895075810;2.3045473845496000;PLACE 266
38:FF:36:44:0C:D9;;48.93837895075810;2.3045473845496000;PLACE 267
38:FF:36:84:0C:D9;;48.93837895075810;2.3045473845496000;PLACE 268
38:FF:36:04:0C:D9;;48.93837895075810;2.3045473845496000;PLACE 269
38:FF:36:04:0C:D8;;48.93837895075810;2.3045473845496000;PLACE 270
38:FF:36:C4:0C:DD;McDonald's France;48.93837895075810;2.3045473845496000;PLACE 271
38:FF:36:C4:0C:DC;;48.93837895075810;2.3045473845496000;PLACE 272
34:27:92:E8:9F:9C;McDoGennevilliers;48.93837895075810;2.3045473845496000;PLACE 273
38:FF:36:44:0C:DE;;48.93837895075810;2.3045473845496000;PLACE 274
38:FF:36:C4:0C:D8;;48.93837895075810;2.3045473845496000;PLACE 275
38:FF:36:C4:0C:D9;McDonald's France;48.93837895075810;2.3045473845496000;PLACE 276
38:FF:36:84:0C:DC;;48.93837895075810;2.3045473845496000;PLACE 277
38:FF:36:84:0C:DD;;48.93837895075810;2.3045473845496000;PLACE 278
38:FF:36:04:0C:DE;;48.93837895075810;2.3045473845496000;PLACE 279
38:FF:36:04:0C:DC;;48.93837895075810;2.3045473845496000;PLACE 280
38:FF:36:44:0C:DD;;48.93837895075810;2.3045473845496000;PLACE 281
38:FF:36:44:0C:DC;McD-Community;48.93837895075810;2.3045473845496000;PLACE 282
38:FF:36:04:0C:DD;;48.93837895075810;2.3045473845496000;PLACE 283
38:FF:36:04:0C:DA;;48.93837895075810;2.3045473845496000;PLACE 284
38:FF:36:44:0C:DA;;48.93837895075810;2.3045473845496000;PLACE 285
38:FF:36:44:0C:D8;McD-Community;48.93807265287900;2.3043916667960000;PLACE 286
38:FF:36:C4:0C:DD;McDonald's France;48.93807265287900;2.3043916667960000;PLACE 287
38:FF:36:C4:0C:D9;McDonald's France;48.93807265287900;2.3043916667960000;PLACE 288
38:FF:36:84:0C:DC;;48.93807265287900;2.3043916667960000;PLACE 289
38:FF:36:04:0C:DC;;48.93807265287900;2.3043916667960000;PLACE 290
38:FF:36:44:0C:DC;McD-Community;48.93807265287900;2.3043916667960000;PLACE 291
1C:B9:C4:AE:38:08;;48.93798080454270;2.304103463847390;PLACE 292
1C:B9:C4:EE:38:08;;48.93798080454270;2.304103463847390;PLACE 293
1C:B9:C4:2E:38:08;;48.93798080454270;2.304103463847390;PLACE 294
1C:B9:C4:6E:38:08;;48.93798080454270;2.304103463847390;PLACE 295
1C:B9:C4:6E:38:0A;McDonald's France;48.93798080454270;2.304103463847390;PLACE 296
38:FF:36:84:0C:D8;;48.93798080454270;2.304103463847390;PLACE 297
1C:B9:C4:2E:38:0A;McD-Community;48.93798080454270;2.304103463847390;PLACE 298
38:FF:36:44:0C:D9;;48.93798080454270;2.304103463847390;PLACE 299
38:FF:36:84:0C:D9;;48.93798080454270;2.304103463847390;PLACE 300
38:FF:36:04:0C:D9;;48.93798080454270;2.304103463847390;PLACE 301
38:FF:36:04:0C:D8;;48.93798080454270;2.304103463847390;PLACE 302
38:FF:36:C4:0C:DC;;48.93798080454270;2.304103463847390;PLACE 303
38:FF:36:44:0C:DE;;48.93798080454270;2.304103463847390;PLACE 304
38:FF:36:C4:0C:D8;;48.93798080454270;2.304103463847390;PLACE 305
38:FF:36:84:0C:DD;;48.93798080454270;2.304103463847390;PLACE 306
38:FF:36:04:0C:DE;;48.93798080454270;2.304103463847390;PLACE 307
38:FF:36:44:0C:DD;;48.93798080454270;2.304103463847390;PLACE 308
38:FF:36:04:0C:DD;;48.93798080454270;2.304103463847390;PLACE 309
38:FF:36:04:0C:DA;;48.93798080454270;2.304103463847390;PLACE 310
38:FF:36:44:0C:DA;;48.93798080454270;2.304103463847390;PLACE 311
94:F6:65:DB:39:B8;;48.93800670338220;2.303703636155360;PLACE 312
94:F6:65:DB:39:B9;McDonald's France;48.93800670338220;2.303703636155360;PLACE 313
B2:E5:37:62:07:A6;iPhone de Charaf;48.93800670338220;2.303703636155360;PLACE 314
94:F6:65:1B:39:BC;;48.93800670338220;2.303703636155360;PLACE 315
94:F6:65:1B:39:BD;;48.93800670338220;2.303703636155360;PLACE 316
94:F6:65:1B:39:BE;;48.93800670338220;2.303703636155360;PLACE 317
94:F6:65:1B:39:BA;;48.93800670338220;2.303703636155360;PLACE 318
94:F6:65:5B:39:B8;McD-Community;48.93800670338220;2.303703636155360;PLACE 319
94:F6:65:9B:39:B9;;48.93800670338220;2.303703636155360;PLACE 320
94:F6:65:5B:39:B9;;48.93800670338220;2.303703636155360;PLACE 321
94:F6:65:9B:39:B8;;48.93800670338220;2.303703636155360;PLACE 322
94:F6:65:1B:39:B8;;48.93800670338220;2.303703636155360;PLACE 323
94:F6:65:1B:39:B9;;48.93800670338220;2.303703636155360;PLACE 324
94:F6:65:9B:39:BC;;48.93800670338220;2.303703636155360;PLACE 325
94:F6:65:9B:39:BD;;48.93800670338220;2.303703636155360;PLACE 326
94:F6:65:5B:39:BA;;48.93800670338220;2.303703636155360;PLACE 327
94:F6:65:5B:39:BD;;48.93800670338220;2.303703636155360;PLACE 328
94:F6:65:5B:39:BC;McD-Community;48.93800670338220;2.303703636155360;PLACE 329
94:F6:65:5B:39:BE;;48.93800670338220;2.303703636155360;PLACE 330
34:27:92:E8:9F:9D;FreeWifi_secure;48.93800670338220;2.303703636155360;PLACE 331
94:F6:65:DB:39:BC;;48.93800670338220;2.303703636155360;PLACE 332
